,year,month,label,sentence
74936,2021,6,여성/가족,꽃잎같이 하늘거리는 그 계집애가
74959,2021,6,여성/가족,"?청년밥상 문간 - 유퀴즈 3,000원 김치찌개?"
74974,2021,6,기타 혐오,70대 남성이 지적장애인 성폭행
75000,2021,6,성소수자,와 방구꼈는데 똥꼬에 똥 끼었다….어기적어기적
75074,2021,6,연령,댓글창보면 고딩들이 신격화해주고 있음
75150,2021,6,여성/가족,"'20대' '고졸' '무직' '여성' 1급 국가공무원,,,, 여시 반응은?"
75153,2021,6,여성/가족,뭔가 여초 커뮤니티하는 페미들이 꼭 저런 내용만 퍼오는것 같지 않냐
75176,2021,6,지역,신뢰도 씹 ㅎㅌㅊ 타당도 개 씹 ㅎㅌㅊ
75179,2021,6,연령,50대 남자가 길가는 20대 여자한테 20만원 줄테니 자자고 했다가 거절당해서 막무가내로 폭행함
75180,2021,6,종교,교밖심 난이도 선넘고 양심 뒤지게 없네
75202,2021,6,기타 혐오,기디실 다 못해서 낼거 같은 빵돌이들 개추 ㅋㅋ
75235,2021,6,지역,여윽시 유사경제학도 개멍청이~~ㅜㅜ
75245,2021,6,지역,5-7시에 오면 해피아워로 할인도 되네여
75373,2021,6,남성,이건 사실상 20대 중반 이상인 남자들이면 다 한 번씩은 해봤겠지??
75400,2021,6,남성,아이즈원 덕후들이 커서
75415,2021,6,남성,전역~취업: 남자 인생의 암흑기
75470,2021,6,여성/가족,미소국이 보냉백에 왔는데 뜨거워서 혀 데일뻔 넘좋
75679,2021,6,연령,4shared 기억하는 늙은이...있냐
75692,2021,6,연령,본인은 공공기관 5년 근무하고 또 다른 공공기관으로 이직한 경험이 있는 늙은이임
75715,2021,6,성소수자,성모 개충격이네
75761,2021,6,여성/가족,"캐주얼한 섹스는 섹스를 육체적 자극 및 자기 과시, 결핍 해소 등의 다분히 본능적이고 낮은 차원으로 환원시켜버리게 된다"
75771,2021,6,종교,하면서 지들끼리 싸우고 수컷 매를 수컷 닭이 편들고 암컷 매를 암컷 닭이 편듦
75778,2021,6,여성/가족,"독박징병, 독박국방"
75830,2021,6,여성/가족,취업시장에서 여자라서 당해봤냐? 여자라서 커리어 무시당해봄? 여자라서 고위공직자 못해봄? 여자라서 기업 못 물려받아봄? 출산 해봄? 독박육아 해봄?
75832,2021,6,여성/가족,시~벌 공기업하나 갈려면 여성할당 지방할당 다주고 절반남은 티오로 경쟁해야되는 남자는 기득권이고 온갖 할당에 가산점에 정치적이득 다보는 너거들은 시회적 약자냐? ㅋㅋㅋ
75854,2021,6,여성/가족,성인이면 먹고 싶은거만 먹으려고하는 그런 뷔페 마인드 좀 버리자 다들
75862,2021,6,남성,쌉saap(연남동)
75939,2021,6,여성/가족,여가부 폐지는
76053,2021,6,기타 혐오,근데 또 빵돌이들 개망했다 해놓고 항상 평균은 꽤 나옴 맨날 나만 진심임
76109,2021,6,남성,얼굴 뜯어보면 토나오는 남사친이랑도 하고싶게 만들어줌
76184,2021,6,남성,??? : 남성들의 보복이 무서워...
76207,2021,6,지역,충청도 살면 안좋은 점
76235,2021,6,여성/가족,이런 개 ㅈㄹ 하지 말고 너가 진짜 양성평등을 외치고 싶으면 페미니스트 말고
76237,2021,6,여성/가족,애초에 페미니스트 어원이 여성중심적인데 ㅋㅋ
76248,2021,6,여성/가족,여자들 특징.JPG
76251,2021,6,남성,남자가 치안 불안해 하는 이유
76252,2021,6,인종/국적,여경 증가와 조선족 때문
76254,2021,6,종교,조교님한테 급하게 문의드릴 거 있었는데 하도 마피아42를 하다가 메일 썼더니 조교님이 아니라 교주님이라고 해버림...ㅅㅂ 이거 어떻게 함? 하....
76255,2021,6,지역,"제발 B-라도 주세요,,,"
76310,2021,6,인종/국적,"차가운 버터를 올린 흑돼지 등심(14,000\)"
76316,2021,6,연령,크림파스타는 적당히 맛있었어요. 위에 트러플 크런치가 있어서 녹진한 크림맛에 버섯향이 강합니다. 보섯 싫어하셔도 한번쯤 도전해보시면 좋을듯합니다. 사실 버섯이 맛없는 재료가 아닌데 급식이 다 망쳐놓은....
76387,2021,6,성소수자,똥쟁이가 되어버려따??????
76388,2021,6,남성,남자 클러치백 극혐이면 개추
76403,2021,6,남성,"페미, 한남, 여혐, 남혐, 래디컬, 한의, 의치한, 막변, 개원, 대잡, 수능, 문이과, 슬탄훈, 국제대, 원주, 원세 단어차단 가능 기원 1일차"
76408,2021,6,여성/가족,페미를 싫어하는 래디컬 안티페미도 많다.
76454,2021,6,여성/가족,그래서 이쁜 여사친은 많은데 이쁜 여친은 안생긴다고 하는 애들 중 본인이 친구보다 외모 나은거같고 친구가 엄청 부자인것도 아닌데 친구는 이쁜여자 사귀는거 신기하다는 애들 볼때마다 답답함
76456,2021,6,여성/가족,이쁜 여자들은 그냥 자기한테 엄청 잘하고 여사친 없고 자기만 바라보는 그런 남자 만남
76462,2021,6,여성/가족,내 주변 이쁜 여자들 중 20대 극초반에는 여사친 많고 인싸같은 애들 만나던 애들도
76463,2021,6,여성/가족,한두번 연애 해보고는 바로 여사친 없는 남자 사귐
76527,2021,6,남성,남자는 가다실9를 본인을 위해 맞는 것이다.
76528,2021,6,성소수자,"1.남자도 HPV바이러스에 의해 각종 항문암, 구강암,편도암이 발생할 수 있다.(특히 남성의 hpv 구강감염률이 여자에 비해 몇배 이상 더 높게 걸리며 대부분 구강성교와 딥키스가 전파의 원인이다.)"
76533,2021,6,여성/가족,"5.따라서 본인을 위해 맞는거고,비싸니 여자는 공짜로 해줄 때 맞도록 하자."
76573,2021,6,기타 혐오,발전이 없음 학교가 ㅋㅋㅋ
76624,2021,6,연령,요즘 청년세대 주거 진짜 지옥이다
76636,2021,6,성소수자,"여친 뒤에서 몰래 바람피고, 디엠으로 여자 만나고, 같은 과 동기 여자애(얘도 남자친구있었는데 친구인척 썸탔음)랑 뒤에서 여친 몰래 썸타고, 훈련소에 있을때는 편지용 여친 필수라고 떠벌리고, 여자 가슴사진 공유하면서 먹고싶다느니, 맛있겠다느니, 때깔좋다느니 박고싶다느니 같은과 동기들, 친구들이랑 음담패설 일삼는 00학과 000 너랑 니친구들, 인생 그렇게 살지마. 군대기다리는 순진한 여자인생 말아먹지마. 앞에서 착한척 자상한 사랑꾼 남친인척하지마. 역겨워. 그냥 니들 그대로 살다가 그대로 돌려받길"
76678,2021,6,여성/가족,"작정하고 꿀빨려는 여자들도 분명히 있기는 한데 애 키우는 문제도 큼. 아무리 부모가 같이 애 키운다 해도 애가 어려서 엄마 먼저 찾는 건 어쩔수가 없고 누군가는 종일반 끝날 시간에 애 데리러 가야 되니까 야근 꺼리게 되는 것도 있음. 성별로 여자는 조직생활 못한다, 남자는 육아에 무책임하다 이럴 게 아니라 서로 이해를 하든 같이 구조적 해결책을 찾든 그게 옳다고 봄."
76688,2021,6,여성/가족,"아, 여자는 조직생활을 못해. 남자는 잘해."
76706,2021,6,여성/가족,일부 이준석 지지자들이 싫음. 걔네는 진짜 여성 혐오하는 것 같음ㅋㅋㅋㅋ
76718,2021,6,지역,[혐] 만사 송도 동방 곰팡이 친구들
76818,2021,6,남성,"[대창 덮밥(10,3)] 대창 ㅇㅇ"
76821,2021,6,남성,"[곱창 대창 덮밥(13,8)] 곱창+대창 ㅇㅇ"
76822,2021,6,남성,"[곱창 대창 큐브스테이크 덮밥(15,8)] 곱창+대창+큐브스테이크 ㅇㅇ"
76847,2021,6,성소수자,": Integral test랑 Comparison test, Limit comparison test의 공통된 사용 조건이 (수열 항) > 0이니까 짚고 가야 되는 부분"
76849,2021,6,성소수자,2-1 Integral test
76855,2021,6,성소수자,3. Alternating series test
76865,2021,6,여성/가족,ㅋㅋ 안티페미를 공개적으로 천명하고 제1야당 당대표 됐다는게 너무 재밌음ㅋㅋ
76911,2021,6,기타 혐오,노예들은 노예들이 있는 위치에 있어야 사회가 안정되게 유지되는데 노예들이 '더이상 난 노예짓 안할거야' 하면서 여기저기 하급 직업에서 그만둔다..
76912,2021,6,기타 혐오,그리고 노동력을 제공해야 할 노예들이 하급 노동을 거부하고 있다..
76913,2021,6,기타 혐오,"지금 고위층에서는 요즘 청년실업률이 높은 이유가 '대학 나온 애들 눈높이가 높아서'라고 한다. 돌려서 말한 것이지 실제로 직설적으로 표현하자면 ""노예신분인 니들이 어디서 겉멋만 들어서 높은층에 오려고 하느냐.. 니 꼬라지를 알라.. 노예들은 노예들의 일터로 가서 일을 해라"" 라는 의미다."
76914,2021,6,기타 혐오,하지만 지금 분위기와 모든 통계를 다 봐도.. 애들이 자본주의 사회에서 1% 이외는 모두가 노예라는 걸 분!명!히! 자각하고 있다. 우선 지금 대부분 하급 직업엔 아예 가려고 하지를 않는다. 노예인 것을 아니까..
76926,2021,6,기타 혐오,그리고 애를 낳지 않는다.. 애를 낳아줘야 그 노예들의 애들도 또 노예가 되어 기득권층이 늙었을 때 자신은 자본을 대주고 편하게 노동력을 제공받고 살고 또 그 애들이 월급 받은걸로 매달매달 펀드도 사야 기업 주식도 올라가고 월급 받은걸로 차도 사고 뭐도 사고 이것저것 소비를 해줘야 경제가 순환하는데 도무지 애를 낳지 않아서 이대로 가다간 초고령화 사회가 되어 경제구조 자체가 무너질 지경이다..
76927,2021,6,여성/가족,"다급해진 기득권층은 낙태 단속도 하고 보육비도 대주겠다고 신문광고도 하고 난리지만 ""잉여 인생, 나로서 충분하다. 내 선에서 끝낸다. 자식까지 고통을 줄 순 없다.."" ""아직 로또가 안됐으니.. 로또 되면 낳아야지 ^^""라며 나쁜 의미든 좋은 의미든 출산을 거부하고 있으며, 인간의 종족 번식 본능까지 스스로 죽여버리는 놀라운 상황인거다.."
76940,2021,6,기타 혐오,"우리 자식들을 임대 아파트 사는 애들, 빈곤 주택가에 사는 애들과 어울리게 할 수 없다.."
76954,2021,6,지역,역시 마찬가지로 무리하게 대구수성구나 부산센텀시티의 프리미엄 아파트를 샀던 사람은 그 집을 팔고
76969,2021,6,기타 혐오,서민들이 은행을 신뢰해줘야 노예층이 계속 든든히 받춰주거든)
76982,2021,6,여성/가족,결국 평생 일하는 노예 워킹푸어 밖에 안되니까 결국 자본을 가진 상위층이 되려고 이쁜 여자와 남자는 유흥업에 뛰어든다.. 뛸 외모가 안되는 남녀들은 끝까지 잉여로 남아 시크릿류의 상상만 하며 니트족으로 산다….
76992,2021,6,여성/가족,다수의 고객인 재벌 흉내내며 허세부리는 중산층 남자들이 그 비용을 감당하지 못하기 시작하는거지..
76993,2021,6,여성/가족,"그 다음부턴 뻔하지. 이제 여자들은, 어떻게든 돈 많은 선진국 사람들과 결혼하기 위해 혈안이 될거고.."
76994,2021,6,인종/국적,유흥업의 주고객은 외국인이 될 가능성이 높다.. 중산층 한국 남자들은 그냥 ㅄ 취급 받기 시작하는거고..
76995,2021,6,여성/가족,(최근 결혼정보업체 VVIP 된장녀들은 외국 유학경험이 없는 한국남자는 아예 논의의 대상에서 제외시킨다고 하더군.쩝)
77093,2021,6,기타 혐오,"이는 철저히 감정 노동, 즉 노예임을 스스로 백번 천번 인정하고 자본가에게 한없이 굽신거려야 하는 직업들이다.."
77790,2021,6,여성/가족,페미 제조기
77794,2021,6,남성,오늘도 페미제조하는 K-군대
77796,2021,6,여성/가족,대충 요약하면 국군병원에서 근무한 공군 대위(여)가 육군 부사관한테 성추행당함
77803,2021,6,남성,한남이 미안합니다..
77809,2021,6,여성/가족,여자들도 방귀에서 냄새 나냐
77894,2021,6,성소수자,공부 방해하는 우리 애기 귀여워 해줘서 고마워! 그치만 우리 집엔 똥고양이가 한 마리 더 있다!
77909,2021,6,여성/가족,가해자 여자라면서 아가리털던 에붕이들도
77910,2021,6,인종/국적,자기들이 혐오하는 그쪽이랑 그냥 존똑임
77938,2021,6,기타 혐오,"**추신: 동일범죄 동일처벌, 피해자가 남성인지 여성인지 하나도 안중요함. 디지털성범죄한 가해자새끼들 성별상관없이 다 뒤졌으면 좋겠음."
77963,2021,6,성소수자,"Our June Issue is out! Check out our exclusive interview with renowned Colombian author Andres Felipe Solano, club activities during COVID-19, controversial politics in countries all over the world, and unique art exhibitions you wouldn't want to miss out on."
77964,2021,6,성소수자,http://annals.yonsei.ac.kr
78004,2021,6,연령,진짜 요즘 새내기들 문제다 문제
78109,2021,6,연령,흡연자 ㅅㄲ들 다 뚜까 패고 싶다
78174,2021,6,기타 혐오,일단 로스쿨에서 ㅈㄴ게 정원을 많이 뽑아놨으니 그 인간들을 다 변호사 만들어주면 수요와 공급에 의해서 변호사들 처우가 어떻게 되겠냐? 그냥 작살이 나는거임ㅋㅋㅋ
78181,2021,6,기타 혐오,결론 : 로스쿨 도입 후 변호사 되기는 더 힘들어지고 돈 많이 드는데 처우는 오히려 떡락하고 변시오탈자 같은 낭인 대량 양산 중
78182,2021,6,연령,윗집 피아노 애새끼
78204,2021,6,여성/가족,페미니즘 책으로 쿵쾅쿵쾅 윗집공룡을 추천해줘서 논란ㅋㅋㅋㅋ
78218,2021,6,성소수자,갬?성 충만→한 이 ?tonight?에
78251,2021,6,여성/가족,여자들이란 참... 이러더니 ㅈㄴ 늠름한 척 그 괴생명체를 손으로 잡아올림
78451,2021,6,연령,와 요즘 새내기들 문제다 문제.. 새내기게 분위기 좀 볼까?
78461,2021,5,기타 혐오,욕심 조금이라도 있는 친구들은 9급 안 들어왔으면 좋겠다
78464,2021,5,기타 혐오,학벌 콤플렉스 있는 사람들이 문제임 생각보다 많더라
78497,2021,6,여성/가족,여성 징병 시행해야하는 이유
78507,2021,6,연령,19 이상 학번들도 분명 지들 새내기 때는 개망나니 그 이상으로 놀았을거면서 나이 처먹으면 다 자긴 안그랬던 척ㅋ
78510,2021,6,연령,요즘 젊은 것들은 버릇이 없다. - 기원전 1700년 경 수메르 점토판
78511,2021,6,연령,"요즘 아이들은 버릇이 없다. 부모에게 대들고, 음식을 게걸스럽게 먹고, 스승에게도 대든다. - 기원전 425년경 소크라테스"
78512,2021,6,연령,"지금 덜 떨어진 젊은 녀석이 있어 부모가 화를 내도 고치지 않고, 동네 사람들이 욕해도 움직이지 않고, 스승이 가르쳐도 변할 줄을 모른다. - 한비자 오두(五?) 편"
78547,2021,5,여성/가족,나중에 나처럼 좀 선비스럽고 유교걸 여자만나서 결혼하고싶다. 사람을 너무 못 믿겠어 요즘
78616,2021,6,기타 혐오,교수님~~~!!학부생놈이.참~~
78692,2021,6,여성/가족,검소하게 년이자만 쓰면서 즐겁게 살텐데....
78728,2021,6,기타 혐오,지방인재 지방대애들 엄청 뻔뻔하네
78802,2021,6,지역,송도 동방 무단침입 쓰레기파티
78803,2021,6,성소수자,오줌페트병은 진짜 씨발 토나온다.
78804,2021,6,지역,[송도 동방 쓰레기 파티]외부인(?) 무단 사용 후 쓰레기방치
78815,2021,6,남성,몰카충도 남자
78901,2021,6,여성/가족,"자칭 ""성평등 교육"" 역겹지 않냐?"
78905,2021,6,여성/가족,그냥 꺼내기 불편한 이야기에 대해서 입싹닫고 모른체 하는게 과연 진정한 성평등 교육인지 모르겠음.
78931,2021,6,여성/가족,여자들이 형이라 부르는거 좀 싫어
79150,2021,5,지역,THANK YOU TK
79199,2021,5,여성/가족,"특히 서초 맘카페를 미친듯이 맹신하던 에붕이 한명이 ㅈㄴ 기억에 남는데, 걔 말론 서초 맘카페에서 떠도는 소문들에 의하면 친구 뒷배경이 좋아서 제대로 된 수사도 힘들거라고 함"
79240,2021,5,여성/가족,무자녀는 부끄러워해야 함
79244,2021,5,연령,익 30님 나이 많으셔서 좋겠어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이쯤되면 누가 꼰대인지 모르겠네요^^
79262,2021,5,여성/가족,못생긴 여자가 여권(女權)운동하는 것을 보면
79266,2021,5,남성,"못생긴 남자가 윤리, 도덕 부르짖으며"
79267,2021,5,기타 혐오,퇴폐문화 척결운동하는 것을 보면
79271,2021,5,여성/가족,못생긴 여자들과 못생긴 남자들을 한데 모아
79294,2021,5,인종/국적,백양누리 화나는 데 정상임?
79315,2021,5,남성,자카 숯불치킨 홍대점 비추후기
79367,2021,5,성소수자,3. 기독교 학교에서 동성애 찬성한다고 광고할 필요 없는 것처럼 이슬람 가르칠 필요도 없고 또 서울대는 종교학과인데 우리는 신학과잖아 우리는 그냥 우리 갈 길 가면 되는 거고 굳이 다른 거에 적극적일 필요는 없으니까
79384,2021,5,인종/국적,살다살다 나도 못가본 핫게를 외국인이 가네
79392,2021,5,성소수자,I’m a student from the UK and my family are immigrants from Pakistan who came to the UK to seek asylum. My family members are muslims and I have no thoughts of changing my religion or taking in Christianity.
79393,2021,5,성소수자,"I decided to study at Yonsei after watching Kpop materials on Youtube and started studying in Korean since last year. However, I find it mildly disturbing how Yonsei forces students to believe in Christianity and don’t allow students to learn other religions like Islam."
79394,2021,5,성소수자,"As a muslim student, it is quite sad to see how Korean educational institutes force students to only experience a single religion. Just my personal thought, as I believe Yonsei isn’t keeping up with “respecting diversity”, something that is taught in Western cultures."
79399,2021,5,인종/국적,짱친들도 하나 둘 군대가기 시작해서 매일 조금씩 카톡하는 정도고 휴가 나올때마다 만나는 걸로 생활을 보내다보니 한달에 1번 집 밖을 나갈까 말까 해. 되돌아보니 난 아무것도 한 게 없는데 22살에 2학년이 되어 있네
79481,2021,5,여성/가족,비대면은 인싸가 되고 싶은 비자발적 아싸들에게는 너무 고통스러운 것 같다.
79675,2021,5,인종/국적,태국식 족발 덮밥 족발국수 이런거
79752,2021,5,남성,잘생긴 남자보면 젖는다니까.. 너말고..
79787,2021,5,인종/국적,팀플하는데 중국인 ㅅㅂ노개념ㄹㅇ
79949,2021,5,여성/가족,지적능력 10살 미만인 지적장애 여자친구 신체에 구멍내서 자물쇠 채운 40대 남성 징역 1년ㅋㅋㅋㅋ
80376,2021,5,성소수자,https://www.facebook.com/yonsei.engineering
80427,2021,5,여성/가족,'쑤셔바 씨발년아. 쑤셔봐 쑤셔바'
80432,2021,5,여성/가족,4. 여자애 2명은 어렸을 때부터 친척오빠들한테 성학대 받음.
80441,2021,5,여성/가족,가령 얼마전에는 신분증이나 학력 위조해서 입사하려는 애도 있엇고. 사고 쳐놓고 그걸 숨기려고 거짓말이ㅜ거짓말을 낳으면서 계속 구라 치는애도 잇음.
80468,2021,5,성소수자,교수님 : No question? ok next chapter ~
80531,2021,5,기타 혐오,"국제대, 글인, 편입, 소변, 외특, 농어촌애들이 에타에서 서열질 하는 방구석찐따들보다는 낫다"
80545,2021,5,연령,3. 신입생이면 안됨. 그렇다고 고학번 틀딱도 안됨.
80620,2021,5,여성/가족,페미니즘 세뇌 청원 왜 아직도 공개 안함?
80726,2021,5,인종/국적,"후회하는 것은 좋지 않지만, 이 망할 놈의 중국 역병이 2020년에 터질 줄 알았으면 그냥 자퇴 안하고 고등학교 생활을 즐기고 추억도 많이 쌓고 졸업한 후 차라리 재수를 열심히 한 후 22학번으로 들어가는 것이 나았을 지도 모른다는 생각이 든다. 고등학교 추억도, 대학 추억도 없다면 나의 추억사진은 몇 년간 공백으로 남는 것이 아닌가? 1년 조기입학 한 것도 별로 의미없다는 생각이 든다."
80778,2021,5,여성/가족,페미인 사람 특징좀 알려주라
80789,2021,5,여성/가족,이불에 보쌈당한 고양이
80800,2021,5,기타 혐오,"이번에 심증만으로 친구 범인으로 몰아간 애들은 로스쿨 안갔으면 함 이런애들이 변호사 검사, 판사 된다고 생각하면 진짜 ... (진지하게 적성 맞는지 생각해보길)"
80838,2021,5,여성/가족,"연세 지성의 종착점이 의치한, 페미, 원세, 국제대, 문이과 떡밥이라니..."
80843,2021,5,성소수자,https://www.yonsei.ac.kr/sc/support/scholarship.jsp?mode=view&article_no=195594&board_wrapper=%2Fsc%2Fsupport%2Fscholarship.jsp&pager.offset=0&board_no=29
80888,2021,5,여성/가족,"청순이 남자들에게서 가장 호불호 안갈리는 대중적인 분위기임. 청순, 여성스러움 느낌을 내려면 슬렌더가 유리함"
80933,2021,5,여성/가족,난 씨발 페미니즘도 존나 싫고 비건도 좆도 할 생각없고 노동자들이랑 투쟁할 생각도 없는데 별 개좆같은 것만 골라서 진행함. 이게 벌써 몇년째인지 모르겠다.
80945,2021,5,여성/가족,"페미, PC주의자들 특"
80957,2021,5,여성/가족,남자도 고학력직군이면 몰라도 노가다판에 가면 키작으면 가치절하당함
81026,2021,5,성소수자,"ㄹㅇ왜 사과대 학생회는 죄다 퀴어, 여성 관련 행사만 하냐"
81028,2021,5,여성/가족,나 남잔데 키작은 동안이라 빡침 그냥 남성미가 없음
81092,2021,5,성소수자,퀴즈 문제 오류났다가 방금 고쳐짐
81174,2021,5,여성/가족,여자들은 종족번식이 인간의 본능이란걸
81191,2021,5,여성/가족,페미 거르게된 이유
81195,2021,5,여성/가족,"""아 뷔페미구나"" 하고 드랍함"
81197,2021,5,여성/가족,여성징병을 안할 합리적인 이유가없지
