,year,month,label,sentence
14568,2022,3,인종/국적,실제로 후속편인 혼혈왕자는 영화내내 무슨일이 일어날듯한 차가운 색감으로 연출됐다. 게다가 약간의 개그씬(언제나 그렇듯 론의 지분이 절반이상)을 제외하면 영화 전반적인 내용 자체가 무겁다.
14578,2022,3,여성/가족,여자는 30넘으면 가치떨어지니 남자는 썩은 막걸리니
14584,2022,3,성소수자,그럼 18 얼굴 키 몸무게 지능같은걸로도 차별하지말아야지
14596,2022,3,기타 혐오,성형한 애들 특유의 합리화하는거랑 남깎아내리는게 싫음
14672,2022,3,여성/가족,20-30대 여성 어거지인권이 단군이래 최고로 올라온 시대에 뭔 약자 코스프레임?
14674,2022,3,여성/가족,(여가부 폐지 77ㅓ억 꼴 좋다 ㅋㅋ 드디어 세금이 제대로 쓰이네)
14683,2022,3,성소수자,"Have you ever struggled with self-esteem? In this episode, we visited our Sinchon campus and asked twelve Yonsei University students three questions about their self-esteem. Check out their responses!"
14689,2022,3,성소수자,Visit us at: annals.yonsei.ac.kr
14690,2022,3,성소수자,The Yonsei Annals on Facebook: facebook.com/yonsei.annals/
14691,2022,3,성소수자,The Yonsei Annals on Instagram: @theyonseiannals
14692,2022,3,성소수자,#YonseiUniversity #Yonsei #TheYonseiAnnals #TheAnnals #연세대학교 #연세대 #연세애널스 #한국 #신촌 #캠퍼스 #Sinchon #streetinterview #campusinterview #길거리인터뷰 #selfesteem #자존감 #자기계발
14727,2022,3,인종/국적,'아직까지 사죄하지 않은 일본 정부'라는 자막이 버젓이 흐르는거야.
14737,2022,3,남성,한남유니코드
14749,2022,3,성소수자,Anybody want to meet at Sinchon?
14766,2022,3,인종/국적,연세대학교 에브리타임 일동은 인종차별에 반대합니다!
14772,2022,3,인종/국적,스쿨버스에서 백인 애가 시비 텀
14773,2022,3,인종/국적,계속 넌 왜 피부색이 노랗니 이지랄 하면서 계속 빡돌게 야루길래 선생님한테 말했더니 그사람도 백인;;
14777,2022,3,인종/국적,(*백인들은 피부색이 하얀 대신 별 희한한 색깔들로 점이 가득함)
14781,2022,3,인종/국적,좆같은 프랑스계 새끼들
14792,2022,3,여성/가족,이런 능력 위주로 적재적소에서 동용되면 아무도 욕하지 않음. 말도 안되는 할당제니 가산점이니 이상한 제도 만들어서 결과의 평등을 만들려니 여경 무용론 같은 소리와 현상이 생기는거지.
14904,2022,3,남성,3. 남자가 수명이 짧고 나이차 나는 연상이면 남자가 일찍 죽을 확률이 큼. 글고 일하다보면 스트레스+몸망가짐으로 병 걸릴 확률도 큼.
14923,2022,3,인종/국적,작뚱남 회사로 돌격
14992,2022,3,인종/국적,더진국수육국밥 신촌점
15019,2022,3,여성/가족,전세대가 억울해요 논리는 페미들이 격하게 반대해야되는데
15021,2022,3,여성/가족,저건 남자들도 남자인데 여자도 빡쳐할 논리지
15038,2022,3,남성,과연 여기 글 쓰는 애들이 진짜 우리학교 남자 애들인지도 의문이지만 남자 ㅅㄲ들도 ㅈㄴ 문제임
15198,2022,3,성소수자,⇒ 귀엽고 싱싱한 연하에 환장하는 여자가 있다는 망상속에 빠져 삼. 남자가 여자 몸 만지고 싶어하듯이 여자도 남자 거기 만지고 싶어한다는 망상은 덤.
15199,2022,3,기타 혐오,게다가 현실은 대학생 여자들은 미필 20살 애새끼는 ㅈ도 관심없음.
15242,2022,3,여성/가족,여기서 두부류로 나뉘는데 그 여자애가 기가세면 여우짓이라 욕먹든지 말든지 마이웨이로 하하호호 웃으며 지냄. 아예 인싸로 살거나 남자애들이랑 놀거나.
15243,2022,3,여성/가족,"반대로 기가약하고 유리멘탈이면, 결국 남자들이랑 말도 안섞고 관심 안주고 철벽치고 다님. 여자애들 앞에서는 아예 조용히 있거나 털털한척하거나. 뒷말 나오는데 트라우마가 있기 때문에 누구보다 관심받고 싶지 않아하며 거의 찐따처럼 살기도"
15251,2022,3,인종/국적,작뚱남 회사로 돌격중
15261,2022,3,기타 혐오,공대가 좆같은건 아님
15270,2022,3,남성,얼른 홈워크나 내주면 좋겠는 사람.. 개추 좀 눌러볼까?
15297,2022,3,여성/가족,물론 때린 여자는 미친년 맞음..
15331,2022,3,성소수자,전역한 지금은 대대장과 함께 동성결혼 합법화 시위에 나서고있다
15359,2022,3,남성,후추 뿌리기
15387,2022,3,기타 혐오,Q. 면허 취득할 때 제한요건이 정신질환자던데요 업무에 지장이 없다고 의사가 판단한 사람 예외...
15498,2022,3,연령,"이상론이나 펼치는 꼰대라서 미안해ㅠㅠ 공감하는 척밖에 못해서 미안하고, 별 것 아닌 성격유형가지고 쓸데없이 과몰입해서 미안해ㅠㅠ"
15623,2022,3,인종/국적,착짱죽짱
15634,2022,3,인종/국적,조회수 200만 댓글 4500갠데 이재명 아들 발언은 아무도 모르는듯해 여기 중국인가 천안문처럼 사람들 머릿속에서 다 지워졌나
15674,2022,3,남성,보자마자 개추눌러지는 짤...jpg
15677,2022,3,연령,ㅈ고딩마인드 친구들이 우물안에서 에타똥글이나 싸지르고있네
15791,2022,3,인종/국적,여초에 조선족이 있지 않다면?
15792,2022,3,여성/가족,저게 진짜 다 한국인 여자들이라면?
15795,2022,3,인종/국적,조선족이라고 부르지 마세요
15796,2022,3,인종/국적,그냥 중국인이라고 부르세요
15857,2022,3,인종/국적,최근 지하철 9 호선에서 조선족같은 여자가 60 대 남성 개패듯이 핸드폰으로 때리는 사건 다들 알거임
15859,2022,3,남성,뭐 여시같은 커뮤니티에서는 한남들 아무도 안 돕네 이러는데 그렇게 여성이 더 우월하다고 우르르깍깍대다가 갑자기 뭐 일 터지면 왜 그렇게 남성을 찾음?
15864,2022,3,남성,"게다가 만약 나한테 도와달라 했는데 그냥 어버버거리다가 지나쳐버리면 거기서 바로 공범, 망 보던 공범, 인터넷에선 신상털려서 괜히 “한남은 또 아무것도 안하네” 이딴 댓글이나 우수수 쏟아지고"
15869,2022,3,여성/가족,"나라가 바뀌기 전 까지는 남자들도 절대 여자를 도와선 안된다. 본인 어머니, 가족들 혹은 믿을 수 있는 지인이라면 눈알이 뒤집혀서라도 돕는게 맞다. 근데 믿을 수 없는 지인 이하의 친밀도라면 그냥 칼을 맞던 뭘 당하던 절대 도와선 안된다."
15870,2022,3,남성,그럼 한남은 안 돕고 뭐하냐고?
15976,2022,3,종교,빨잠에 신천지
16075,2022,3,연령,진짜 요즘 입학하는 애들은 확실히 사회성이나 기본적인 지능이나 좀 떨어지는 듯함
16136,2022,3,성소수자,의외로 변태성욕장애가 아닌 것: 시체성애증
16137,2022,3,성소수자,역시나 변태성욕장애였던 것: 소아성애장애
16149,2022,3,성소수자,"수업중에 교수님이 ""걸레라는 표현을 쓰지마라. 자유로운 성생활은 절대 나쁜게 아니다""이런 얘기하시다가"
16235,2022,3,연령,- 과연 요즘 세상에 '-꼰-' 이라고 안불릴 수 있는 사람이 있을까? 만물꼰대설
16247,2022,3,기타 혐오,- 솔직히 '흙수저' '지옥불반도' 등등 단어 형성의 주 원인이 아닐까...
16257,2022,3,연령,"2030, MZ세대 이래서 나쁘다! 란 의도 아니니까 그냥 심심풀이 땅콩으로 여겼으면 좋겠음"
16323,2022,3,여성/가족,캣맘소리듣는 이유가 있음 잠 방해하는건 단또들이나 모기새끼들이나 똑같은데 한쪽에만 생명 존중이니 뭐니 이중잣대 ㅈㄴ역겹다. 게다가 이런 고양이 관련되서 드립한번 심기 거슬리게 쳤다가는 무슨 이성잃은것마냥 욕박는거 ㄹㅇ 무섭네
16342,2022,3,연령,못생긴 놈 자동탈퇴 기능을 도입해야함ㄹㅇ
16387,2022,3,기타 혐오,교통안전공단에 무면허 음주운전 알박기..
16426,2022,3,인종/국적,감히 노오력~ 도 없이 뭐가 되겠어? 고작 대잡하겠다고 무슨무슨 서포터즈니 뭐니 하는꼴이란 정시로 연경 뚫은 졸붕쿤 입장에선 가소로울뿐.
16475,2022,3,기타 혐오,"나를 낳은 여자도 조현병, 내 친동생은 우울증을 앓아."
16485,2022,3,인종/국적,다음생에는 미국 백인 존잘 금수저 mit공대생으로 태어나게 해주세요!
16486,2022,3,여성/가족,여자는 군대 왜 안감?
16489,2022,3,여성/가족,"여자들은 허브에서 박스 일렬로 줄세우기, 바코드찍기 이런거만 시키는데"
16492,2022,3,남성,남자들은 땀 개뻘뻘 흘리면서 함 ㅋㅋ
16496,2022,3,여성/가족,여자면 진짜 개강추함
16508,2022,3,남성,작뚱남 오늘도 회사로 출격중
16563,2022,3,남성,키작존못남 떡밥 올라오길래 그 일원 중 하나로 푸념하는 글임..
16590,2022,3,인종/국적,개민폐국
16602,2022,3,성소수자,성악과 애들 왜 이렇게 복도나 음카 등등에서 시끄럽게 하는거임? 목 풀거나 노래가 하고싶으면 연습실을 빌리던가... 예의도 없고 매너도 없음
16615,2022,3,지역,득표율 가지고 전라도 차별 합리화 하는 사람들은
16628,2022,3,연령,지금의 10 20 30대들이 나이먹고 사회에서 경제권 잡으면 자연스럽게 사라질 현상이다…. 6.25전쟁 이후로 민주화가 너무 급작스럽게 진행되니까 부작용이 많이 일어났던거고 우리들만 정신차리면됨….. 부모님이나 사회나가거 상사들이 지역 갈라치기 시전하면 앞에서는 들어주는척하고 조용히 뇌에서 삭제시키면 된다.
16629,2022,3,남성,누가 뽑히든 이대남 멸망아님??
16678,2022,3,남성,토착왜구는? 2번남은? 나베는? 쥴리는? 한남은?
16679,2022,3,여성/가족,진보가 집권하니 국가기관이 남자들 잠재적 가해자로 규정하고
16680,2022,3,연령,지금 60살이 넘은 논객은 60살 넘으면 뇌가 썩는다고 노인혐오하던데?
16738,2022,3,남성,"대충 학생들 얼마 없는 시골 학교인 듯 한데, 야간 자율 학습으로 짜증난 여학생들이 남교사 하나를 무고함"
16739,2022,3,남성,"나중에 가서 일이 커지니 그런 일 없었다고 말을 바꿨는데, 본인 업적 만들려는 학생인권센터니 뭐니에서 남교사를 계속 압박해서 결국 자살하게 만듦"
16750,2022,3,인종/국적,보통 신촌 주변 중국집들은 탕수육 만들 때 저렴한 고기를 쓰는지 탕수육이 흐물흐물 하거나 돼지 비린내 나면서 맛도 없는 경우가 많은데
16829,2022,3,여성/가족,요즘 여자들 왜이렇게 사교성이 많이 떨어지는거 같냐
16906,2022,3,기타 혐오,다만 지잡 나왔다고 하면 괜히 주변에사 무시하고 후려쳐대니까 사람들이 비교질에 못견뎌서 학벌사회 심각하다 이러는거지
16907,2022,3,인종/국적,한국인 종특 외모든 학벌이든 부든 뭐든 비교질 안하고는 못배기는 거 고쳐야됨 ㅋㅋ
16910,2022,3,남성,남자는 증명하려면 눈물이 아니린 죽어야됨ㅋㅋ
17000,2022,3,여성/가족,여자들 모텔값 안내려는 심리가 뭐임?
17008,2022,3,지역,"오늘 확운위 7시에 시작하고, 3시에 끝났다고 들음"
17030,2022,3,기타 혐오,군대라는 조직이 너무 혐오스러움 ㅅㅂ
17034,2022,3,종교,싸가지 없는 조교들 너무싫다..
17068,2022,3,인종/국적,"그리고 22년 2월, 우리가 아는 전쟁이 시작됩니다. 내전이 아닌 full scale 침략이 시작했죠. 이번에도 명분은 탄압받는 러시아인을 구하기 위해 ‘나치’를 처단한다는 메시지입니다. (젤렌스키가 유대인인 점이 아이러니 하죠.)"
17069,2022,3,인종/국적,"이제 돌아봅시다. 08년도 조지아 전쟁, 14년도 크림반도 전쟁과 내전, 22년도 우크라이나-러시아 전쟁. 나토가 러시아로 다가가면 다가갈수록 전쟁이 심해집니다. EU가 들어오면 들어올수록 상황은 심각해집니다. 민주주의의 팽창과 더불어 이 모든 것들이 러시아(를 비롯해서 중국, 이란 등)에게) 실존적인 위협이 됩니다. 이슬람 국가들이 서구 국가들을 반기지 않는 이유와 유사합니다. 기독교가 무너진 과정을 봤을 때 서구 문명이 그들의 사회에 침투하면 그들의 기반을 비롯하여 존재론적 위협이 가해지기 때문입니다."
17142,2022,3,연령,니 마누라 헤픈년 창녀 소리 하면서 낄낄대는 꼰대들이 여성정책이니 페미니즘이니 하는거 제정신으로 못 보고 있겠음
17150,2022,3,성소수자,-군인친구들에게 고마워함. 동성 이성 가리지 않고 고루 친구 많음
17267,2022,3,여성/가족,여성할당제는 말도 안되는 역차별이었다 ~~
17284,2022,3,여성/가족,키큰남자찾는 키작은 여자들한테 혐오생기는거같아
17286,2022,3,남성,소개팅같이 만나보면 생긴것도 몸매도 별론데 노력도 안하고 상대방조건만 찾는 타입들이었어
17299,2022,3,성소수자,항문게이트 유니짜장 이런거 보면 먼가 작금의 정치상황이 맘에 들지 않는단걸 티가 날듯 안 날듯 표현하고 싶었던 것 같긴 함. 그게 문제냐 하면 아님.
17321,2022,3,종교,아쿠시즈 신도들이나 카즈마가 내 과제 해주면 안될까
17433,2022,3,여성/가족,씹덕겜하는 여자 씹덕이고 여느 씹덕들처럼 트위터 함ㅇㅇ
17435,2022,3,남성,ㄹㅇ 다걸고 십덕 이야기 하려고 트워터 함. 솔직히 씹덕들 SNS는 트위터밖에 없는거 다들 알자너
17440,2022,3,여성/가족,"내가 개빡치는 지점은 2번 찍은 20대 여자인 나는 거기서 소수자이자 이 사회의 더러운 기득권층이고, 여성혐오에 앞장서는 ㅆㄴ이라는거임"
17442,2022,3,기타 혐오,장볼때 가격 하나하나 비교해서 사지 않으면 안되고 사고싶은 옷 신발도 비싸니까 안사고 낮에 일하고 밤에 공부하느라 너무 힘든데 내가 우월의식에 찌들어서 제대로 된 판단을 못하는 기득권이래. 연대생이라는 이유 하나때문에.
17444,2022,3,종교,내가 트위터 애들이랑 유일하게 의견이 맞는 지점은 허경영 뽑은 새끼들은 사이비에 뇌가 절여진 병신이라는것뿐임ㅋㅋㅋㅋㅋ
17457,2022,3,종교,바퀴벌레용 독먹이 최종보스. 실내 / 집주변 실외에 좀 놔둬주면 학살당함.
17462,2022,3,인종/국적,"거미, 지네, 집게벌레 등 다 잡음. 창틀 등 유입경로에 뿌려두면 들어오기도 전에 죽거나 들어와도 얼마 안가서 죽음."
17483,2022,3,여성/가족,"바로 빵긋 웃는 애미추, 조국, 털보, 김제동, 윤미향"
17491,2022,3,여성/가족,보물 고블리니뮤....
17529,2022,3,남성,": 데이팅 어플은 기본적으로, 남자유저에게 번 돈으로 여자 유저들을 유치하는 구조."
17579,2022,3,여성/가족,그런데 남자 집안이 풍파에 휘말려 들어가면서 여자는 결국 다른 남자 만나서 살더라.
17587,2022,3,인종/국적,일본 수학 덕후들의 놀이.jpg
17589,2022,3,인종/국적,로시오니 대잡이나 씨파충이니 하는 애들 특.
17611,2022,3,기타 혐오,병신같은 부대 시발
17664,2022,3,지역,전라도 얘기 하나도 안 하는데 괜히 분쟁조장중이네
17667,2022,3,연령,진짜 이게 나이 먹은 성인들임?
17710,2022,3,인종/국적,"중국은 지금 올림픽을 치르고 멀뚱히 제3자로서 이 사태를 지켜보고 있는 듯 보이지만, 사실 지금 가장 짜증이 나고 타격을 입는 것은 중국일 것입니다. 뉴스에서는 딱히 다뤄지지 않았지만, 러시아가 한창 천연가스 가격을 위로 부채질하던 2월, 러중 간의 천연가스 30년 딜이 타결되었습니다. 에너지 순수입국인 입장에서, 2060년 탄소중립을 선언한 입장에서, 작년에 석탄 관련한 에너지 대란을 겪은 입장에서, 중국의 안보 최우선 순위 중 하나는 에너지입니다. 중국이 저렇게 남중국해의 섬들에 집착하는 이유 중 하나도, 유사시 미국이 그곳을 봉쇄하면 에너지 수급 상황이 파국에 이르기 때문에 그 바다가 중국의 영해가 되느냐 아니면 미국의 군사활동이 가능한 공해가 되느냐를 가지고 다투는 것이고, 그 바다가 중국에게 있어서는 20세기 미국의 중동이나 마찬가지이기 때문입니다."
17751,2022,3,남성,남초나 여초나 양극단은 역겨운거 매한가지임
17760,2022,3,남성,본인이 현재 군인인지라 이재명 안보관 보고 진심 기겁함 근데 나한테 더 경악스러운건 그런 안보관을 보고도 이재명을 지지하는 군필 남성들임
17761,2022,3,남성,대부분의 여자들은 군대갈 일도 없고 지금은 걍 나라가 꽤 평화로우니까 안보에 관심이 없고 이재명의 안보관을 보고도 별로 느끼는 게 없겠지만 군필 남자들이 이를 찍는다는건 내 상식선에선 정말 이해할 수가 없다
17774,2022,3,여성/가족,여성혐오무새들아 솔직해지자.
17777,2022,3,여성/가족,"보수가 뭐 여성들을 완전 차별한다거나, 생존권을 위협하는 정책만 내놓는다거나, 남성 우월 사회를 만든다고 공약한 것도 아니고..."
17781,2022,3,여성/가족,보수는 여성 혐오 집단으로 낙인찍고 이 생각에서 절대 변하지 않으면서
17783,2022,3,여성/가족,"여성정책도 발표했는데, 얘네들 맘에 안 드는 건 보수가 남성들을 의식하고, 남성들을 위한 정책을 냈다는 이유임."
17785,2022,3,여성/가족,"우리 사회가 여성들만을 위한 정책만 내놓고, 남성들은 개무시해야 평등 사회야? 여성혐오를 안 하는거야?"
17788,2022,3,여성/가족,"나올 수 있는거지, 이거 나왔다고 보수를 그냥 여성혐오집단으로 몰아넣네."
17789,2022,3,여성/가족,"그냥 우리 사회가 여성들만을 위한 정책만 내놓고, 여성들만 우대하고, 남성들은 개무시하는게 목표인건가 싶음."
17793,2022,3,여성/가족,"솔직히 우리 사회에서 갈라치기하고, 한쪽 성별 대놓고 우대하고, 다른 성별 대놓고 차별하고, 이러한 혐오로 이득본 여성혐오무새 쪽에서 갑자기 이제부터 자기들이 혐오, 갈라치기, 엄청난 차별 당할거라고 울고 불고 하는게 너무 보기에 끔찍해요..."
17797,2022,3,여성/가족,온갖 여성여성여성 진짜 지긋지긋하네
17804,2022,3,여성/가족,여성이 벼슬임?
17808,2022,3,여성/가족,"나라 무너져봐 ㅋㅋㅋ 다 필요없고 남자는 고기방패, 여자는 노예 수준 생활로 전락하는거임…"
17864,2022,3,인종/국적,조선족들 의료보험 못 타먹게 한다니까
17867,2022,3,인종/국적,제~발 부탁인데 스스로 한국인이라고 생각 안 할거면 걍 니네 나라로 돌아가면 안 됨??
17923,2022,3,기타 혐오,근데 혐오무새들 솔직히 말해보자.
17926,2022,3,여성/가족,무슨 선거때부터 보수가 여성혐오한다~~~ 이러고 다니는데 물어보면 제대로 된 근거도 없음.
17972,2022,3,여성/가족,'설립 22년' 여성가족부 존폐 기로
18020,2022,3,남성,근데 이대남들은 왜 여가부폐지에 그렇게 집착하는거임?
18021,2022,3,여성/가족,직장내 성희롱 당한 여성이 도와달라니까 매몰차게 거절하고 경멸하기라도 했냐? (https://m.hani.co.kr/arti/society/women/510447.html)
18032,2022,3,여성/가족,이 모든걸 다 하고도 여가부 폐지는 국민이 이해도가 부족하다고 이야기하기라도 했냐? (https://m.yna.co.kr/amp/view/AKR20200831089000530)
18093,2022,3,기타 혐오,윤석열 당선됐다고 지들이 뭐라도 된 것마냥 의기양양해져서 설치는 애들이 더 싫음 ;
18094,2022,3,지역,서울에서 윤 70퍼이상 뽑은 동네들
18128,2022,3,여성/가족,페미후려치기도 아니고 애꿎은 세순이들 후려쳐서 얻는게 도대체 뭐임? ㅋㅋㅋ
18146,2022,3,여성/가족,그들이 ‘주장’하는 남녀차별도 그럼 이대남이 만들었냐 아니잖아 하면 또 흉자 소리 들음
18161,2022,3,지역,거 그냥 의무화 시킵시다 그냥. 그럼 의심 생길 일도 없고 안심이잖아. 카톡 검열보다도 사생활 침해 덜 됨. 결혼한 사이인데 당연히 한 쌍 유전자 섞여있는 게 정상. 만약 숨겨야하는 어떤 '사생활'이 노출됐다? 에라 씨발ㅋㅋ 사람 새끼 사생활이 아님. 바로 사형 때려도 무죄라고 본다ㅋㅋㅋ
18172,2022,3,기타 혐오,"""특정 성별만을 위하는 불공정을 없애는 것이 더욱 여성을 안전하고 강력하게 보호할 수 있다"""
18179,2022,3,인종/국적,정치초보자 대통령이 미숙하게 러시아 자극해서 침략당했다
18188,2022,3,남성,"한남유충, 관음충 운운하는 논문이 학술지에 버젓이 등재되고"
18190,2022,3,남성,언론에서는 누가봐도 이상한 통계 들고 나와서 이대남이 도덕적 수준이 떨어진다는 식으로 개소리하고
18194,2022,3,기타 혐오,"그 ㅈ같다는 이대남이 현실에서 피해보고, 억압받고, 차별받고 있는 거라는 건 인정해줘야 되는 거 아니냐?"
18203,2022,3,인종/국적,이건 이런 갈라치기 하는거 오히려 북한 간첩이 한거 아닌 싶음ㅋㅋㅋ
18204,2022,3,기타 혐오,아니 이 좁은 나라에서 갈라치기가 말이냐고 ㅋㅋ 특히 휴전 국가인데 갈라치기 심하게 하는 애들은 피난 하면서도 여자 남자 거지 부자 장애인 비장애인 갈라치기 하고 있을듯 ㅋㅋㅋ
18205,2022,3,여성/가족,페미단체 지원금 끊으면
18220,2022,3,지역,이제 안산 짧은머리했다고 쌍욕박는꼴 일상화됨?
18221,2022,3,지역,그때 준스기 이대남들 안말리고 안산더러 해명하라 어쩌라 했었는데
18222,2022,3,여성/가족,"아직도 인지부조화온 찢갈,페미들이"
18224,2022,3,지역,20대 남자는 무려 광주에서 이재명을 이겼음 거의 10퍼차이로 ㅋㅋㅋㅋ
18227,2022,3,여성/가족,운동권 찍은 1번녀들의 모순
18232,2022,3,남성,이대남 개처럼 팽 ㅋㅋ
18237,2022,3,연령,기존 2번 꼴보수도 준석이 놓치면 애초에 왜 문재인이 당선됐는지 잊는거임
18242,2022,3,여성/가족,겉으로는 페미니스트를 자처하지만 권력형 성범죄로 애꿎은 남자 욕먹이는 그 당 주요 인사들이 싫었음.
18243,2022,3,기타 혐오,자사고는 없애려고 하지만 누구 딸은 의전원 입시 특혜주고 누구보다 미군을 싫어하지만 누구 카투사 아들은 꿀 쪽쪽빨게 해주면서 서민들에게 박탈감을 주는 그들이 싫었음.
18271,2022,3,여성/가족,"여성할당제 대폭강화, 결과의 평등, 부동산 규제로 인한 시장왜곡으로 자산격차심화, 노동시장경직 등으로"
18273,2022,3,여성/가족,20대는 세대간으로 볼 때 사회초년생으로 절대 기득권 세력이 아닌데 민주당읔 남성을 기득권세력으로 봄으로서 온갖 혜택을 여성위주로 재편함
18280,2022,3,연령,옛날 운동권 세대의 깨어있는 정신은 뒤로하고 누구보다 내로남불이 심한 기득권이 되어서
18281,2022,3,여성/가족,파이 한 쪼가리도 20대 여성에게 던져주면서 표심을 끌어모으는 전형적인 성안의 정치를 하고있음
18290,2022,3,기타 혐오,그러니깐 너넨 아무런 노력이나 알바 경험 없이 부모 돈이나 물려받아 근데 '하층민들' '거지충'들 중 니네 돈 안 먹고 열심히 일하면서 사는 애들이 연대에는 많으니깐 뭘 니네들이 평생 먹여살린거 마냥 생색 좀 부리지 마 ㅅㅂ
18303,2022,3,여성/가족,남녀갈등 해결하는것도 물론 중요하지만. 먼 훗날 혹은 가까운 미래에 중국 대만 긴장 심해지고 동북아정세가 불안해지면 어차피 페미니스트들은 버로우할 수 밖에 없음. 등 따숩고 안전하니까 저런 취미활동 하는거거든.
18305,2022,3,여성/가족,1인 보쌈세트 (특) 13000₩+배달비2000₩
18306,2022,3,여성/가족,서문 자취하는 보쌈 처돌이인데 맨날 비싸고 맛없는 싸움의 고수만 시켜먹다가 처음으로 다른데서 시켜 먹어봄
18313,2022,3,성소수자,인스티즈는 진짜 모자란 애들 밖에 없는듯
18326,2022,3,여성/가족,여성가족부 폐지한다
18354,2022,3,남성,평상시에 남혐여혐 사상 비추는 애들 없음
18371,2022,3,기타 혐오,연대씩이나 와서 (물론 아이디 사서 왔겠지만) 뭔 되도않는 오독이며 선동이며 ㅈㄴ 한심한 진보대학생 아저씨가 한 분 보이길래 써봄..
18375,2022,3,여성/가족,9시간 전까지 이대남 ㅈㄴ 까면서 병신 취급하던데 왜 갑자기 현실에 막혀 애를 가지고 싶지만 못낳겠는 비련의 여주 코스프레 릴레이 하누. 둘이 같은 년들인거 티 ㅈㄴ 나는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 걱정마 니네는 낳고 싶어도 못낳음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
18381,2022,3,지역,멍청도?
18399,2022,3,여성/가족,"여가부폐지, 페미정책정상화 꼭 해야된다."
18401,2022,3,여성/가족,"2022년이다. 또 페미들한테 당하지말고 지금 여가부폐지를 비롯해서 페미시민단체, 페미교육이런거 밀어붙여야된다."
18402,2022,3,여성/가족,앞으로 두달이 고비인데 반페미정책하면 지지철회할거라는 협박에 윤석열이 당하지않게 계속 지지해야됨.
