,year,month,label,sentence
38525,2021,12,남성,그냥 프리지아 외모 자기 스타일 아니라고 생각하는 남자 개추 ㅋㅋ
38588,2021,12,남성,대부분의 남자들이 주접 문화를 싫어함
38595,2021,12,여성/가족,시녀가 싫다는 것도 보통 시녀들이 주접을 요란하게 떨어서 싫어하는거
38600,2021,12,성소수자,"Join The Yonsei Annals, the official English press of Yonsei University since 1962!"
38607,2021,12,성소수자,"To apply, fill out the Application Form in the Google Drive and submit it to annals@yonsei.ac.kr by Jan. 10!"
38615,2021,12,성소수자,[Website] https://annals.yonsei.ac.kr
38617,2021,12,성소수자,[Facebook] facebook.com/yonsei.annals
38618,2021,12,성소수자,[Instagram] @theyonseiannals
38621,2021,12,성소수자,Lee ChaeYoung
38625,2021,12,성소수자,- Cub Reporters are required to stay for a minimum of three semesters
38627,2021,12,성소수자,- Guest Staffs are for exchange students staying in Yonsei for 1-2 semesters
38688,2021,12,남성,솔직히 남자들이 좋아하는얼굴은 아님
38690,2021,12,여성/가족,"프리지아 시녀들 무적의 논리가 ""열폭한다 열등감 있는거같이 보인다""인데"
38694,2021,12,여성/가족,왜 무슨 말만하면 열등감이니 뭐니...시녀들 사고과정이 참 신기한거같음
38720,2021,12,여성/가족,여시=여자일베
38722,2021,12,여성/가족,"팩트: 대면시절 사과대 ot와 새터 출발 전 집합시간에 성인지 교육이라는 명목하에 애들을 2시간 넘게 대강당에서 묶어 놓고 여성주의, 페미니즘 교육을 실시하며 여성들이 살아가기가 힘들다, 밤길 무섭다, 남자들이 나를 시선강간한다 이러면서 남자애들 잠재적 범죄자 취급함"
38778,2021,12,기타 혐오,장애인 시위가 문제인 이유
38779,2021,12,기타 혐오,이번 시위을 비롯해 지하철 시위를 주도하고 있는 전국장애인차별철폐연대(전장연) 홈페이지에서 강령을 찾아 보니까 다음과 같음.
38784,2021,12,기타 혐오,장애인도 똑같은 사람이래매 ㅋㅋㅋ
38790,2021,12,기타 혐오,힘들면 아무짓이나 해도 된다는 논리가 성립하면 노숙자들이 단체로 아무 집이나 쳐들어가서 주거권보장 시위해도 괜찮다는 건데 씹ㅋㅋㅋ
38858,2021,12,기타 혐오,인스타는 주구장창 올리면서 카톡답장 며칠씩 안하는 애들 너무 싫어
38904,2021,12,기타 혐오,저런 어중이떠중이가 연세대 수준에 맞는다고 생각하지 않는다.
38923,2021,12,연령,"9. 미디어와사회변동 (ㅅㅎㄱ): ㅅㅎㄱ은 그저 갓갓. 여기도 호불호는 좀 갈릴 수 있는데 교수님이 재밌음. 내용은 그냥 미디어와 사회변동 관계에 대해서 다루는 거임(사실 미디어와사회랑 크게 다른지도 모르겠음… 그냥 전필은 역시 전필이다.). 근데 교수님 자체가 나름 재미있고 학생들 참여도 유도하시고 기프티콘도 가끔 주심. 그리고 교수님이 약간 인터넷 커뮤 감성(?)인데 본인은 이게 좀 맞아서 재미있었음. 다만 가끔씩 교수님이 “아휴 저 늙었어요. 틀니 압수해야돼” 같은 소리할 때 흠칫, 하시는 분들이라면 조금 유머코드가 안 맞을 수는 있음. 그래도 학점도 잘 주시고 여러모로 좋으심. R 프로그래밍 수업도 하시던데 들으면 재미있을듯."
39045,2021,12,성소수자,퀴즈 1: 10/10
39046,2021,12,성소수자,퀴즈 2: 10/10
39047,2021,12,성소수자,퀴즈 3: 10/10
39048,2021,12,성소수자,퀴즈 4: 10/10
39049,2021,12,성소수자,퀴즈 5: 8/10
39050,2021,12,성소수자,퀴즈 6: 8/10
39051,2021,12,성소수자,퀴즈 7: 8/10
39052,2021,12,성소수자,퀴즈 8: 8/10
39053,2021,12,성소수자,퀴즈 9: 8/10
39078,2021,12,여성/가족,"1차 보충퀴즈: 122.7/150 (A(9), 합계 6.5)"
39193,2021,12,성소수자,https://www.yonsei.ac.kr/sc/support/training_course11.jsp
39205,2021,12,기타 혐오,난 일가친척 다 지잡댄데 나 혼자 연대 온 케이스
39213,2021,12,기타 혐오,약대 다니는 본인은 큰아버지 눈에 대한민국 의료체계를 파괴하고 코로나를 퍼뜨리는데 일조하는 호로잡놈의새끼임.
39235,2021,12,연령,틀딱인데 요즘 애들 학점 신기한거
39428,2021,12,지역,빡공해서 연대까지 온 지방출신 4등시민들아 ㅋㅋㅋ
39460,2021,12,기타 혐오,치대 성님들 A+비율 연대 꼴지!! 응원합니다
39625,2021,12,여성/가족,대체 여자는 감정적이고 멍청하다는게
39627,2021,12,여성/가족,'어휴 하여튼 남자들은~' 소리하는 거 듣기 싫었으면 '여자들은' 이렇다 저렇다 하지 말아야 되는 거 아니냐?
39636,2021,12,인종/국적,접종자들이 경각심 가지고 참여해줘야 국민의 기본권을 수호할 수 있어. 우리 갈라치기에 당하지 말고 현명하게 판단하자.
39728,2021,12,지역,전라도: 대부분 자기가 먼저 외국인 드립침. 의외로 유쾌한 애들 많았음
39730,2021,12,지역,대구: 수상할 정도로 잘생기고 예쁜 애들 많음.
39731,2021,12,지역,부산: 위에서 전라도 애한테 드립치면서 같이 웃다가 부산 드립 나오면 정색함. 지역 자부심? 같은거 제일 많은듯
39801,2021,12,여성/가족,"잠재적썸녀,여친으로 생각하고 카톡하는거 ㅈ같네"
39838,2021,12,연령,80년대가 찐따들의 무덤인 이유
39956,2021,12,성소수자,내연기관맨들 개같이 멸망 ㅜ
40015,2021,12,종교,"이슬람교의 퇴마의식에 대해 다룹니다. 성경, 성수, 십자가와 같은 진부한 소품들에서 벗어나 좀 더 생소한 배경을 다룸으로써 파멸적인 분위기를 잘 연출해냈습니다. 흥행 대성공이라 시리즈물로 제작됐는데, 넷플릭스에서도 찾아볼 수 있습니다"
40290,2021,12,여성/가족,독박병역 찬성하면 댓글달아줘
40299,2021,12,종교,민노총 버러지 놈들 몇천명씩 모여서 마스크 집어 던지고 시위하는 거 냅두고 ㅋㅋㅋㅋ 백신 접종 못하면 어디 하나 제대로 이용못하게 하면서 종교시설은 종교 표 뽑아먹어야 되는지 냅둠. 예배할 자유란다. 야이 씨팔...
40361,2021,12,성소수자,- 중간(120) + 기말(160) + 출석(30) + 과제(30) + 참여도(30) + 퀴즈(30)
40382,2021,12,연령,시험 5년 준비하다 공겹 2년다니다 다시 수험판 들어온 30초중반 틀딱입니다.
40425,2021,12,기타 혐오,지잡일수록 공대가 상경을 압도함
40470,2021,12,인종/국적,근데 확진자수 급증 이후 백신패스를 해버림으로써 접종자들은 미접종자가 이 상황의 근원인 마냥 사회악으로 취급하게 되고 미접종자들은 본인의 건강을 위해 안 맞겠다는 건데 사회악으로 몰아가는 게 억울하고 화나겠지.
40474,2021,12,인종/국적,"그냥 정부는 확진자수 급증에 대해 책임 회피할 대상이 필요했던 거고, 그렇게 접종자와 미접종자는 갈라치기를 당한 거다."
40497,2021,12,연령,고딩새끼들도 아니고 서열질 하지 맙시다.
40521,2021,12,기타 혐오,나대는 몇몇 꼴통땜에 닥치고 살아가는 사람들이 얼마나 피해보는지는 알긴해?
40539,2021,12,기타 혐오,성균관대가 양아치들 가는 학교라니
40600,2021,12,기타 혐오,미접종자 차별업장 인스타
40624,2021,12,성소수자,https://www.yonsei.ac.kr/sc/support/scholarship.jsp?mode=view&article_no=200681&board_wrapper=%2Fsc%2Fsupport%2Fscholarship.jsp&pager.offset=0&board_no=29
40629,2021,12,여성/가족,핫게 왜 남자들 찡찡대냐고 하는 페미...하
40644,2021,12,남성,20대 남자들이 전후방 가리지않고
40733,2021,12,연령,방역실패는 2030때문이다
40744,2021,12,기타 혐오,ex) 문돌이들 연의한테 올킬 당하면서 이과한테 설치지마라ㅉㅉ
40749,2021,12,기타 혐오,- (좋은직장한테) ㅉㅉ 그래봤자 전문직 미만잡이다.
40750,2021,12,기타 혐오,- (전문직한테) ㅉㅉ 그래봤자 의사 미만잡이다.
40751,2021,12,기타 혐오,- (의사한테는) ㅉㅉ 그래봤자 금수저 미만잡이다. 직업 아무의미없다~ 근로소득으로 집 못산다~
40755,2021,12,기타 혐오,정부는 미접종자 차별을 방관하고 있다
40975,2021,12,지역,아니!!!!!!!!!! 누가 봐도 역겨울 얘기를 왜 해!!!!! 너 안역겹지!!!! 너 그쪽이지!!!
41009,2021,12,성소수자,소아성애자들 왜 이렇게 날뛰냐
41040,2021,12,성소수자,"소아성애, 동성애 둘 다 선천적이라던데"
41041,2021,12,성소수자,왜 소아성애는 '치료' 가능하고 동성애는 '변화' 불가능하다는거임?
41071,2021,12,인종/국적,시진핑퐁 ㅅㅂ
41076,2021,12,성소수자,"""소아성애자는 모조리 죽이고 거세해야해!!!"""
41078,2021,12,성소수자,소아성애자가 혼자 집에서 상딸잡으면 무슨 상관이냐 ㅋㅋㅋㅋ 남들한테 피해를 입히면 그때부터 문제지
41081,2021,12,성소수자,동성애자 옹호하면 비정상???
41083,2021,12,성소수자,코시국 이전에 신촌 퀴어축제라고 있었어
41084,2021,12,성소수자,연세로에서 동성애자들끼리 부둥키고 있는거야
41094,2021,12,성소수자,나 게인데 나도 퀴어페스티벌 싫어
41095,2021,12,성소수자,게이중에서도 퀴어페스티벌 싫어하는사람 많음 그정도로 활동하는사람들이 오히려 소수고
41144,2021,12,성소수자,https://library.yonsei.ac.kr/bbs/content/1_94784
41184,2021,12,종교,미접종자들 이참에 교회를 다니자!
41188,2021,12,여성/가족,교회에 착한 사람도 많고 선남선녀들이 대부분이야 ㅋㅋ
41193,2021,12,연령,위드코로나는 노인들만 통제해도 성공했음.
41194,2021,12,연령,"50대 이하는 코로나 걸려도 위중증, 사망으로 거의 안 이어지고 병상 부족할 일도 없음."
41286,2021,12,연령,걍 젊은 애들이 호구임.
41287,2021,12,연령,지금 돌아가는 꼴? 면역력 약한 노인들 챙기겠다고 사회 전체를 희생하고 있음.
41288,2021,12,연령,"""늙으면 죽어야지""하던 노인들, 평소에 집에서 잘 걸어다니지도 못하는 몸뚱이 가지고 어떻게든 백신 맞으러 감. 사실 누구보다도 살고싶거든."
41289,2021,12,연령,얘네 목숨 유지하려고 모두의 삶을 희생시키고 있는거. 다들 아는데 젊은 애들만 모름.
41290,2021,12,연령,"우리나라는 무의식 속에 젊은 사람이 나이 많은 사람들을 위해서 희생해야지, 노인공경. 이게 뼛속까지 박혀있어서 다른 나라였으면 난리였겠지만 모두가 조용함."
41292,2021,12,연령,이 글 읽으면서 불편한 사람 있을거야. 평소에 우리나라에서 도덕적인 사람이라는 프레임으로 교육시킨 게 있으니까. 근데 너희같은 사람들이 있기 때문에 정치인들이 노인들만 챙기는거야.
41296,2021,12,연령,"그래서 그럼 노인들 죽는 건 누가 책임질건데? 라고 하면 아무도 안 나섬. 너희가 안 나선다는 게 아니라. 국회의원, 정부 관료들, 공무원 다 절대 안나선다고. 공무원들은 책임질 일은 절대로 안하니까."
41308,2021,12,연령,"저렇게 말함으로써 얻을 수 있는 표가 ""절대다수의 노인들 표+자기는 노인을 희생시키는 파렴치한 사람은 아니다"" 라고 생각하는 사람들의 표보다 많을까"
41483,2021,12,연령,"10대들은 교육받을 권리를 축소당하고,"
41547,2021,12,기타 혐오,"YTN 전문가 ""미접종자들이 의료체계 망가뜨려"""
41548,2021,12,지역,미접종자 = 확진자?
41595,2021,12,성소수자,https://sites.google.com/view/seungsangoh/topology?authuser=0
41600,2021,12,연령,졸업 한학기남은 틀니의 의문점
41647,2021,12,기타 혐오,이화여대에 대한 혐오를 멈춰주세요
41662,2021,12,여성/가족,페미니즘을 지지하는 비율이 여성의 30퍼센트였고
41666,2021,12,여성/가족,급진적 페미니즘이 주류가 된 걸 알 수 있다.
41682,2021,12,여성/가족,"추천메뉴:고추장통통삼겹살,된장찌개,김치찌개"
41687,2021,12,여성/가족,"김치찌개, 된장(고기/해물 선택가능)도 있는데"
41731,2021,12,남성,내일 고대 줘도 안갈 새내기 개추개추
41772,2021,12,남성,뭔가 아빠세대는 기러기남 이래가지고 좀 남자들이 책임감이 잇엇으면 가면 갈수록 편히자라서 남자들이 더 약아지는듯 ㄷㄷ
41857,2021,12,기타 혐오,"GPA도 높게 측정돼, 학점도 뿌려, 학사관리도 개판이야, 재수강 제한도 없어, 로스쿨 자교우대는 오져.."
41863,2021,12,여성/가족,페미니즘이 싫다
41886,2021,12,여성/가족,흉통이 있어서 CT 촬영을 해도 이상 없음. 피 검사를 해도 이상 없음. 생리 주기 바뀌고 부정출혈 나오는 건 물론이고 폐경한 여성들도 하혈하는데 왜 그런 걸까?
41967,2021,12,종교,우리나라에 종교분쟁이 없는 이유
41969,2021,12,종교,개신교 교회가 아무리 시비털어도
41985,2021,12,여성/가족,"여자들은 달달구리한걸 좋아한다 케이크, 마카롱같은거 그래서 너한테 끌려가서 조각케이크랑 마카롱도 처음 먹어봤어 (근데 마카롱은 아직도 달아서 잘 못먹겠더라)"
42013,2021,12,기타 혐오,학벌이 더이상 밥먹여주지 않는 사회고 문과는 맨날 처맞고 취업도 잘 안돼서 굳이 재수까지 해서 이학교를 왔어야됐나 싶었던 순간이 많았는데
42045,2021,12,기타 혐오,원칙이 없고 근거도 없다보니까 공무원들만 신나서 방역수칙을 일기장 쓰듯 만드는 거임. 그러니까 국민들이 납득을 못하고 화가 나지. 차라리 저거보다 2주간 모든 활동을 셧다운 하는게 더 납득감.
42066,2021,12,연령,10차 접종자) 아~ 9차 접종까지만 한 애들 왜이리 이기적이냐? 빨리 나이스샷 맞으러 가라
42107,2021,12,기타 혐오,는 개뿔 시팔. 이대 애들은 인식 떨굴만한 짓을 본인들이 자처하기라도 했는데. 아무 이유없이 못배워쳐먹은 기레기랑 네이버 5등급 새끼들이 갑자기 까내리니 개빡친다
42126,2021,12,남성,물리 오늘도 지각할거같으면 개추 ㅋㅋㅋㅋ
42130,2021,12,기타 혐오,한양대 문과부터 좀 박살나더라
42132,2021,12,기타 혐오,솔직히 건대공대 ㅈㄹ하는 유튜버나 기자 새끼들
42145,2021,12,기타 혐오,문과 까도 씨벌 같은 연대에서나 까여야지 어딜 근본도 모르는 잡대에서 기어올라오냐....
42146,2021,12,기타 혐오,건대공대 기사 시발 개빡치네
42148,2021,12,기타 혐오,우리 문레기들 까도 동문한테나 까여야지 인서울 문턱도 못 밟아봤을 네이버 오등급 ㅅㄲ들이 연고문 이지랄 하는 거 보니 갑자기 혈압오르네
42255,2021,12,성소수자,"""Yonsei University 공대생"""
42291,2021,12,인종/국적,"일본땅의 한국인들. 언어를 빼앗겼던 이들에게, 굳게 닫힌 입을 열 수 있는 유일한 장소였고 단하루였다. 어느 한편을 응원하는 것도 아니면서 오랫동안 막혔던 우리말이 경기장을 떠나갈 듯이 만들었고 급기야 경기가 끝난 다음에는 이긴 보전이나 진 연전이나 유학생들이 모두 한데 어울려 닫혔던 감정을 눈물로 폭발시킨 것이다."
42330,2021,12,기타 혐오,학문이 뭐라고 일반대학원 문과 갔는데 주변에는 죄다 빨갱이인데다가 대학원도 말아먹었고 논문도 안 써지고 학부 학점도 말아먹어서 로스쿨도 못 가고 갈 돈도 없고
42419,2021,12,남성,공수 개같이 멸망했으면 개추 ㅋㅋ
42566,2021,12,여성/가족,중고등학생 때만 해도 남자애들이 키작고 손작고 발작은 여자애들 귀여워하고 작은애들이 인기 많아서 ㅇㅇ
42567,2021,12,여성/가족,나는 키로 후려침도 당했음..ㅎ 솔직히 키큰녀들은 한번씩은 당해봤을듯?
42569,2021,12,여성/가족,커뮤보면 남친한테 서운하다는 여자들 ㅈㄴ 많음
42571,2021,12,성소수자,벗게이들 왜 자꾸 연대에타기웃거림?
42605,2021,12,기타 혐오,그리고 우리나라는 왜 유독 정치얘기나 법제정 얘기하면 정치병자 취급하는지 모르겠어요 진짜.. 결국 정치가 삶의 모습을 좌우하는데
42715,2021,12,연령,졸업한 틀딱인데 20 21학번들아 그냥 사람들이 욕하던 말던 모임가져라
42725,2021,12,성소수자,성심 답없네 ㄹㅇ
42832,2021,12,기타 혐오,그패스 도입첫날 질병청 백신충들 개같이 멸망 ㅋㅋㅋㅋㅋ
42844,2021,12,여성/가족,보현벗이 까이는 이유는 명확하다
42848,2021,12,여성/가족,보현벗 19수능 성적표도 주작 의심되고 있음
42860,2021,12,여성/가족,내년부터 남자가 실력이 돼서 합격했는데 여자 비율이 50퍼 안되면 떨어지게 됨. 미친 세상인가
42888,2021,12,여성/가족,내년부터 여자 공대생은 사기업 프리패스네
42930,2021,12,여성/가족,페미랑 정상인 세순이랑은 구별하면서 패라 ㅋㅋ
42931,2021,12,여성/가족,페미들이 극혐인 이유가 남자 싸잡아서 뭐라 하니까 극혐인건데
42956,2021,12,연령,"연대 내에 yfl, cfrc, yig, cac(내가 조금 틀딱이라 이건 잘 모름..) 가 있는 걸로 알고 있는데 결론부터 말하자면 아무거나 하면 좋아. 학회에서 대학생끼리 공부하는 지식은 사실 막 큰 차이를 만들어 내진 않아."
42988,2021,12,기타 혐오,본인들은 나이 어린 장교에게 존중받기를 원하지만 자기들보다 나이 많은 병사는 절대 존중 안함 ㅋㅋ
42990,2021,12,연령,나이 많은 배불뚝이 상사 원사새10575끼들은 지들 자식은 ㅈㄴ귀한데 남의 자식은 막대함 ㅋㅋ
42991,2021,12,기타 혐오,학벌 열등감 가진 것들도 가끔 보임…’연대 거기 친일파 학교잖아’라며 항상 무시하던 원사새18끼 다음날엔 공부 어떻게 했냐고 물어보더라 지 딸 중학생이라고 ㅋㅋ
42992,2021,12,남성,한국남자는 태어날 때부터 삼수다
42996,2021,12,남성,"""남자가 져줄줄도 알아야지"" ""져주는게 남자다운거야"""
43000,2021,12,기타 혐오,의치대 약대 로스쿨은 개ㅆ적폐아님? ㅋㅋㅋㅋ
43044,2021,12,기타 혐오,"2. 여사친들의 조롱(주로 이대 출신, 싹 다 손절)"
43054,2021,12,여성/가족,이래서 그냥 “하고 싶어 낳으면 남자 여자 하나씩!이면 좋겠다!”
43058,2021,12,여성/가족,그리고 하는 말이 “역시 남자는 결혼 꼭 해야한다고 생각하더라ㅋㅋㅋ 여자는 해서 좋을 게 없어”
43062,2021,12,연령,보상 이런거 모르겠고 걍 군대가서 ㅈ같은 20이면 개추
43101,2021,12,여성/가족,근데 여자들은 왜 엘베 잡아주면 고맙다고 하질 않음?
43108,2021,12,여성/가족,30대초->예쁜 여자는 벌써 다 결혼했고 난 모아둔 돈도 없고... 나 봐주는 여자는 평범하지만 젊었을때 돈 다쓴 여자네... 퐁퐁이나 해야지...
43111,2021,12,여성/가족,이 사건 화제 안되는거 보면서 페미들 진짜 환멸나더라
43137,2021,12,기타 혐오,그냥 군무새 지랄만 안해도 여혐이 안 생겨요. gs에서 px에 물건 팔아먹을 때도 군무새 처넣은 포스터 만들어대는데 ㅅㅂ 정치인들은 이대남이 피해의식 있고 어쩌고 이딴소리나 한다고. 뭔 ㅈ같은 몰카에 대한 공포 타령하기 전에 명확히 눈에 보이는 차별을 없애야겠단 생각은 안 드냐?
43138,2021,12,여성/가족,어떤 정치인이 '이십대 여자들은 이기적이고 교활함' 이러면 정치생명 끝나는게 정상 아니냐? 왜 남자한테는 저딴소리하면 오히려 여성 지지율이 오르냐고.
43139,2021,12,여성/가족,"이대남 운운하면서 대놓고 현대사회의 어떤 집단에다가도 말하지 못할 노골적인 차별과 혐오를 교수, 정치인들이 공식적인 자리에서 쏟아내는데 그걸 좋다고 박수쳐주는 여자가 비난하는 여자보다 많다고."
43140,2021,12,여성/가족,시발 어떤 정치인이 '이십대 여자들은 다 페미에 찌든 이상한 애들이에요' 이런다고 남자들이 그 정치인을 지지해주겠냐? 아니잖아. 아니니까 그렇게 안 하는거고.
43141,2021,12,여성/가족,남성 전반에 대해 이렇게 지독하고 명확한 차별이 보이는데 '역차별은 없다'는 둥 여성에 대한 차별이 먼저 해결되어야 한다는 둥.
43142,2021,12,여성/가족,"살인, 강도, 폭력, 방화 범죄 전부 남성이 여성보다 피해자 비율이 높은데 여성이 밤거리를 돌아다니기 힘들다고 여성폭력방지법을 만드는 나라에서 남자들이 피해의식이 안 생기기도 힘들겠다 시발."
43145,2021,12,여성/가족,여성징병은
43183,2021,12,남성,"내일부터 ""진짜"" 달릴거면 개추ㅋㅋ"
43219,2021,12,연령,"공부 못하는 고3 애들 특: "" 빈수레가 요란하다 """
43261,2021,12,연령,심지어 사리분별은커녕 의사소통이 안 될 정도의 노인들이나 고도 정신지체 장애가 있는 분한테까지 이런 식으로 태양광을 팝니다.
43278,2021,12,여성/가족,화장품 질문만 올려도 탈코니 뭐니 하는 극단적 페미들 때문에 열심히 사는 정상적인 이대생들만 피해보는 듯
43280,2021,12,여성/가족,보현 그 사람때문에 졸지에 24244 급 대학이란 인식 생기는 거 아닌가 몰라
43282,2021,12,기타 혐오,모든 대학 중에 열등감이 가장 심한듯 ㅋㅋ
43294,2021,12,여성/가족,보현벗 까이는 이유 요약
43344,2021,12,기타 혐오,면 이과>문과인거 맞지 상경 애들 자존심에 상경은 공대급이야 저러고 있네ㅋㅋ
43349,2021,12,기타 혐오,시험기간 에타는 공대생들이 점령했네
43371,2021,12,인종/국적,선진국중에 이토록 당연하게 여기는 나라는 없다.
43390,2021,12,인종/국적,"2. 백혈병 완치 아들, 화이자 맞고 재발"
43395,2021,12,여성/가족,한국 길거리는 여자들한테 너무 위험한거같아
43418,2021,12,여성/가족,페미니즘이 판치는 대한민국
43419,2021,12,남성,현대사회에서 성범죄 '용의자'라도 된 남성이 받는
43442,2021,12,성소수자,http://d.exhibition.yonsei.ac.kr/
43562,2021,12,여성/가족,대만으로 여행 간 홍콩인 커플 중 남자가 여자 죽이고 홍콩으로 귀국함. 성별 떡밥 달리면 대가리 깨버리기
43565,2021,12,인종/국적,"그래서 중공 아저씨들이 홍콩 친중 아저씨들이랑 깐부 맺고 ""야 니네 인도협정 안 맺은 데에다가도 범죄자 보내게 법 바꾸자 ㅇㅋ?"" 하고 개정함"
43566,2021,12,인종/국적,그말은 곧 홍콩에 있는 반중공체제 인사를 중공이 지 땡기는 대로 누명 씌워서 범죄자로 만들어서 점마 데꼬와라 하면 홍콩은 본토로 보내야 되는 거
43615,2021,12,인종/국적,하루견과랑 비타민 챙겨줘버려야지 ㅠ...
43631,2021,12,기타 혐오,의대에 열등감있는애들 진짜 많은듯
43668,2021,12,기타 혐오,정신이 나가버린 대학생맨
43709,2021,12,지역,Q2-1 제출답안: 충남 홍성군에 거주하는 모든 만18세 이상 남녀
43712,2021,12,지역,"Q2-4 제출답안: 충남 부여군에서 농사를 짓고 있는 사람, 통화권 이탈지역인 오지에 거주하는 사람, 교도소에서 복역중인 사람"
43731,2021,12,연령,어제 자칭 서문 송중기남 만났었는데.... 키만 큰 송충이네~걍 밥만 먹고 도망쳤어 ... ㅠ
43827,2021,12,인종/국적,미접종자를 차별하고 프레임을 씌우면 정부가 손안대고 코풀게 도와주는 거임.
43888,2021,12,인종/국적,??: 코로나19로 개돼지가붕개새끼들의 불만이 하늘을 찌르고 있습니다
43905,2021,12,인종/국적,미접종자랑 같이 있기가 꺼려진다니
43918,2021,12,인종/국적,백양로 상위 10 퍼이내 훈남집에 올 세순이 손! 서문살고 키 180 에 싱크로율 90프로이상임
44014,2021,12,성소수자,자기 가치관에서 성생활이 연인관계에서 그만큼 중요한 위치를 차지하고있으면 선섹후사 하시던가
44018,2021,12,여성/가족,여가부가 또...
44063,2021,12,성소수자,"Our December Issue is out! Check out our article on revitalizing the passion for Korean fashion, an exclusive interview with Professor Kim Ji-yoon (Class of ’90, Dept. of Political Science & Int. Studies) on her multifarious life as a professor, TV broadcaster, and YouTuber. Read on to learn more about the 57th General Student Council Election and a travel diary on Jeju Island's UNESCO World Heritage Sites."
44065,2021,12,성소수자,Visit us at: annals.yonsei.ac.kr
44066,2021,12,성소수자,The Yonsei Annals on Facebook: facebook.com/yonsei.annals/
44067,2021,12,성소수자,The Yonsei Annals on Instagram: @theyonseiannals
44068,2021,12,성소수자,#YonseiUniversity #Yonsei #TheYonseiAnnals #TheAnnals #연세대학교 #연세대 #연세애널스 #애널스 #한국
44080,2021,12,인종/국적,Make Kyunghee Great Again
44150,2021,12,연령,나이 먹을수록 저런 사람들이 겉으로만 저러지 머릿속으로는 계산 다 끝나고 빈틈 없는 느낌이라 오히려 어렵다...조심하게 되고 더
44213,2021,12,남성,막상 못생남녀가 외모차별을 논하면 안쓰럽고 추한 암수의 열폭으로 보이기 때문일까. 아니면 입바른 소리하던 이들도 존잘존예 앞에서는 뚝딱대기 때문일까.
44340,2021,12,여성/가족,술꾼도시여자들 원작웹툰 작가 인터뷰
44346,2021,12,여성/가족,술꾼도시여자들보면 술 끊어야겠다는 생각밖에 안든다ㅋㅋㅋ
44347,2021,12,기타 혐오,강지구는 그냥 싸이코패스인데 왜 걸크러시라는지도 모르겠고 한지연은 그냥 퐁퐁인데 저런 애들 안 만나려면 나부터 술을 끊어야지
44366,2021,12,연령,너네보다 어린 동기들이 계속 나이 많다고 놀리면 기분 어떰?
44523,2021,12,성소수자,https://election.yonsei.ac.kr
44528,2021,12,여성/가족,'여경 적은 비율에도 모범경찰 중 40% 차지'
44639,2021,12,여성/가족,밖에 좀 나가봐 어린 여자에 헉헉대고 나이많은 여자 후려치는 인생이 제일 불쌍한거야
44640,2021,12,연령,나이 많다고 까내릴 시간에 니들 인생이나 살어..
44641,2021,12,여성/가족,나이 많은 여자도 니들한테 관심없어
44694,2021,12,여성/가족,근데 솔직히 여자 나이 떡밥 꾸준히 도는거 약간 불안감 느끼게하려는 후려치기 느낌이 나긴 해ㅇㅇ
44722,2021,12,여성/가족,만취폭행녀가 야리돌림 당하는건 엘리트인점도 한몫하지
44750,2021,12,여성/가족,만취녀의 면죄부 = 성추행
